time,open,high,low,close,volume,count
1699462800,33055.0,33073.9,33005.7,33006.8,3.67306345,279
1699463700,33006.6,33047.2,33000.1,33000.1,9.31991418,247
1699464600,33000.1,33013.9,32910.7,32978.4,8.68913394,267
1699465500,32976.0,33012.9,32975.1,32994.1,10.96673019,219
1699466400,32993.3,33117.0,32985.2,33112.3,4.33735476,247
1699467300,33112.6,33134.8,33044.0,33053.9,10.95993799,190
1699468200,33052.4,33142.1,33046.5,33136.9,7.84942628,267
1699469100,33139.3,33283.1,33122.9,33247.4,41.01703108,422
1699470000,33247.4,33362.5,33242.1,33351.1,49.59866182,351
1699470900,33348.2,33406.1,33200.0,33205.8,27.63730088,384
1699471800,33205.7,33346.0,33204.1,33339.3,11.59844258,187
1699472700,33340.3,33404.5,33278.6,33288.1,9.39123848,275
1699473600,33298.8,33414.5,33298.8,33391.9,8.140417,285
1699474500,33392.1,33394.6,33292.9,33292.9,25.01012209,272
1699475400,33288.2,33338.8,33142.0,33230.1,6.09006557,296
1699476300,33232.5,33277.3,33218.0,33277.3,9.73906781,165
1699477200,33277.5,33543.7,33235.0,33261.1,61.66762032,647
1699478100,33266.8,33271.4,33071.7,33144.1,18.43018327,346
1699479000,33140.3,33179.2,33068.1,33146.6,3.65001731,205
1699479900,33167.2,33256.7,33162.2,33249.5,5.46672603,158
1699480800,33249.5,33513.9,33249.4,33480.3,32.44307275,322
1699481700,33484.2,33599.0,33305.0,33479.9,36.62498772,360
1699482600,33465.6,33475.4,33367.4,33380.1,7.3199889,174
1699483500,33380.1,33517.0,33380.0,33426.9,2.61746336,161
1699484400,33444.5,33499.8,33391.8,33398.8,19.83675366,217
1699485300,33406.8,33500.0,33380.0,33491.4,8.63971997,130
1699486200,33491.5,33549.9,33437.8,33538.3,22.8963226,156
1699487100,33538.3,33717.8,33268.4,33284.6,54.11027351,679
1699488000,33286.9,33348.5,33210.0,33348.5,7.88847154,231
1699488900,33341.3,33396.4,33327.2,33374.7,5.37593159,142
1699489800,33368.5,33529.5,33368.5,33514.1,23.75297579,166
1699490700,33526.4,33526.4,33474.1,33498.3,6.34593483,117
1699491600,33517.6,33544.6,33450.0,33450.1,0.44118316,107
1699492500,33450.1,33534.3,33428.9,33523.3,2.99120362,87
1699493400,33507.8,33592.2,33506.9,33592.2,9.24306076,146
1699494300,33592.3,33689.9,33508.2,33542.8,20.28613185,181
1699495200,33535.7,33627.0,33499.4,33626.9,1.77657138,104
1699496100,33628.6,34079.9,33626.7,33927.7,93.98258017,895
1699497000,33942.7,34079.9,33935.8,33962.5,20.27978795,234
1699497900,33962.5,34004.7,33850.8,33976.3,4.45730017,133
1699498800,33976.3,33995.7,33871.2,33925.6,4.07672132,80
1699499700,33910.9,34085.3,33904.2,34064.8,7.63488441,141
1699500600,34057.8,34116.0,34031.2,34099.0,16.95834397,191
1699501500,34099.1,34112.2,33974.1,34042.6,13.58614427,143
1699502400,34043.1,34131.8,34043.1,34128.7,23.97784748,187
1699503300,34129.4,34197.4,34030.0,34158.3,8.02851458,178
1699504200,34160.6,34410.2,34141.9,34300.0,29.59890969,402
1699505100,34301.5,34367.0,34250.0,34284.6,35.93167262,191
1699506000,34284.3,34312.6,34176.6,34185.8,11.95246606,169
1699506900,34182.1,34196.0,34114.9,34114.9,6.37421398,133
1699507800,34130.1,34209.2,34113.3,34203.5,27.28178511,164
1699508700,34193.2,34261.9,34166.3,34194.1,11.63209184,188
1699509600,34192.5,34324.0,34190.1,34303.4,13.0042546,229
1699510500,34310.1,34390.6,34278.7,34288.6,18.71322463,494
1699511400,34296.1,34361.0,34269.5,34346.9,29.21645145,263
1699512300,34349.5,34370.9,34292.7,34347.4,22.70137641,227
1699513200,34348.8,34348.8,34230.4,34250.1,18.36525742,365
1699514100,34250.2,34372.8,34250.2,34300.4,8.83004973,342
1699515000,34300.1,34300.2,34134.7,34185.0,25.14230362,447
1699515900,34168.3,34203.8,34140.4,34145.2,18.37072433,316
1699516800,34145.2,34264.8,34145.1,34257.8,19.6332086,419
1699517700,34258.4,34280.0,34186.2,34239.0,34.41947158,470
1699518600,34239.0,34260.6,34172.7,34242.3,22.92196941,392
1699519500,34242.3,34332.8,34235.2,34283.9,30.78362858,418
1699520400,34283.7,34296.5,34224.0,34281.8,10.03529922,327
1699521300,34281.9,34321.0,34246.2,34310.6,10.576531,363
1699522200,34310.6,34417.0,34289.9,34413.9,52.84222339,670
1699523100,34413.9,34482.2,34333.6,34471.3,26.89043488,498
1699524000,34471.4,34493.8,34375.8,34457.6,31.68009325,423
1699524900,34459.1,34607.9,34411.5,34423.1,52.57075966,753
1699525800,34423.1,34481.3,34385.6,34465.2,45.63389207,520
1699526700,34467.5,34518.2,34410.0,34429.2,20.07711456,426
1699527600,34429.3,34435.4,34334.1,34341.4,22.23662903,460
1699528500,34342.6,34428.1,34334.0,34400.0,21.70936892,503
1699529400,34405.2,34434.7,34355.0,34432.0,19.12344829,345
1699530300,34432.0,34481.0,34432.0,34474.8,50.10586067,380
1699531200,34475.2,34507.9,34430.8,34492.2,15.87848433,407
1699532100,34500.5,34599.0,34499.4,34592.8,16.83607124,439
1699533000,34598.6,34598.9,34498.7,34588.6,43.69496582,523
1699533900,34588.0,34685.0,34486.6,34545.0,28.37612694,564
1699534800,34545.0,34642.4,34517.1,34538.0,15.39551834,370
1699535700,34540.9,34608.3,34530.0,34531.5,12.22147003,399
1699536600,34531.5,34531.5,34451.4,34522.2,21.14915333,447
1699537500,34522.1,34760.4,34522.1,34750.0,61.68657821,730
1699538400,34750.0,35266.2,34749.9,35130.7,117.58327406,1654
1699539300,35134.2,35195.4,35015.9,35095.7,49.74081001,809
1699540200,35095.2,35248.3,35058.8,35239.0,46.22909126,692
1699541100,35238.9,35456.0,35155.7,35328.9,69.21511586,1054
1699542000,35345.7,35436.4,35131.2,35227.4,80.65371654,890
1699542900,35222.0,35269.9,34760.6,34870.0,59.19089818,967
1699543800,34870.0,35039.4,34850.0,34928.0,47.81743637,544
1699544700,34915.6,34958.1,34630.0,34643.9,50.18499326,676
1699545600,34641.9,34751.9,33888.0,34154.7,136.4038871,2403
1699546500,34165.7,34274.0,33949.4,34147.1,92.53307144,1516
1699547400,34147.1,34185.0,33245.0,33899.6,142.67092405,1785
1699548300,33910.8,34117.0,33868.0,33980.7,51.10805397,737
1699549200,33967.2,34117.4,33856.8,33945.7,26.86689534,510
1699550100,33965.7,33966.1,33660.0,33841.0,25.32097086,686
1699551000,33852.7,34093.4,33810.0,34054.3,13.59103603,484
1699551900,34055.0,34307.5,34037.4,34251.9,23.91719286,461
1699552800,34244.4,34246.7,34115.5,34134.7,20.60774334,380
1699553700,34132.5,34135.8,34005.2,34011.3,7.32875362,246
1699554600,34012.6,34109.7,33997.9,34104.8,11.62684657,323
1699555500,34098.2,34129.0,34036.0,34036.0,18.46505801,255
1699556400,34042.0,34149.9,34000.2,34000.2,9.68777499,290
1699557300,34006.0,34070.1,33908.9,34030.3,45.59469867,386
1699558200,34028.7,34092.0,33950.0,33957.3,4.55284249,239
1699559100,33957.3,34141.0,33953.9,34138.4,10.99644589,333
1699560000,34136.1,34136.1,33952.0,34032.0,11.98479869,301
1699560900,34023.2,34061.2,33905.2,33964.8,6.62725179,258
1699561800,33964.8,34015.9,33908.4,34011.3,7.64705235,216
1699562700,34012.2,34342.7,33990.0,34301.0,33.76047603,503
1699563600,34310.1,34431.0,34245.5,34370.2,15.83736749,343
1699564500,34363.0,34470.1,34277.5,34340.3,37.74607437,323
1699565400,34323.4,34408.5,34202.2,34252.3,27.28991691,311
1699566300,34254.0,34291.6,34185.1,34262.7,15.86985238,236
1699567200,34264.9,34405.4,34255.1,34381.8,12.77141403,223
1699568100,34396.9,34463.8,34263.9,34319.0,16.68403922,231
1699569000,34319.0,34335.7,34235.7,34235.7,7.58398924,212
1699569900,34242.6,34384.4,34242.2,34287.6,11.27908042,228
1699570800,34287.6,34348.0,34246.5,34333.6,5.81124008,194
1699571700,34342.9,34353.6,34263.3,34338.1,16.22263432,147
1699572600,34334.7,34478.2,34332.7,34460.5,17.03946536,252
1699573500,34482.6,34496.0,34410.7,34424.7,4.38224517,140
1699574400,34430.9,34437.8,34369.4,34436.1,3.62253963,195
1699575300,34436.1,34489.9,34312.0,34334.5,2.43611903,174
1699576200,34333.8,34354.9,34252.7,34252.7,3.97032758,137
1699577100,34250.1,34315.4,34212.0,34215.4,1.28857407,149
1699578000,34229.7,34287.3,34181.0,34277.3,2.32480125,126
1699578900,34276.4,34343.1,34276.4,34330.6,1.81965146,105
1699579800,34327.6,34393.7,34327.1,34365.8,1.10464311,95
1699580700,34364.8,34412.6,34342.6,34394.9,2.48711766,76
1699581600,34390.4,34398.1,34318.7,34355.7,2.15826837,97
1699582500,34356.7,34412.6,34347.8,34412.6,1.10408903,76
1699583400,34412.6,34495.0,34412.5,34495.0,1.0606333,97
1699584300,34495.0,34559.9,34477.1,34554.2,23.76452495,152
1699585200,34555.8,34592.7,34481.4,34589.1,3.35832634,146
1699586100,34577.7,34578.4,34454.3,34486.9,0.51168893,132
1699587000,34487.1,34500.7,34432.7,34463.4,2.19098299,89
1699587900,34460.8,34500.6,34449.6,34454.3,2.49011454,64
1699588800,34452.4,34481.7,34420.1,34425.7,1.47015145,105
1699589700,34423.1,34439.0,34388.8,34425.1,61.83893758,263
1699590600,34425.1,34486.0,34406.9,34406.9,20.14801742,107
1699591500,34407.9,34502.9,34370.2,34497.3,4.06293614,118
1699592400,34494.2,34499.5,34431.7,34441.3,1.69639213,115
1699593300,34441.3,34441.3,34388.4,34407.7,1.02755881,115
1699594200,34400.1,34447.3,34370.3,34447.3,6.22179436,211
1699595100,34428.9,34469.2,34400.6,34469.2,5.07879001,133
1699596000,34468.3,34480.8,34395.0,34406.1,5.732602,277
1699596900,34404.8,34411.2,34327.3,34351.9,27.13741959,630
1699597800,34352.0,34368.6,34328.1,34350.1,2.69677909,154
1699598700,34350.0,34376.5,34306.2,34321.3,5.79709157,178
1699599600,34321.3,34411.0,34306.3,34352.0,21.17320684,283
1699600500,34350.2,34356.9,34252.0,34260.2,6.80228027,345
1699601400,34260.5,34306.8,34230.3,34230.4,7.09015776,254
1699602300,34231.0,34241.5,34170.8,34172.4,10.61082843,360
1699603200,34172.4,34223.5,34129.5,34147.7,13.71821391,354
1699604100,34144.2,34165.8,34046.2,34120.9,13.1781658,583
1699605000,34121.0,34191.4,34101.0,34177.5,10.04574748,339
1699605900,34178.2,34237.3,34158.6,34218.8,10.81705723,384
1699606800,34218.9,34250.1,34168.2,34168.2,15.62479215,392
1699607700,34171.4,34224.6,34163.9,34192.3,13.38676725,415
1699608600,34192.3,34235.3,34192.3,34223.1,14.04816801,277
1699609500,34223.1,34254.4,34209.7,34248.0,10.9858429,275
1699610400,34248.0,34303.0,34233.9,34303.0,30.38736647,380
1699611300,34302.9,34336.9,34280.9,34288.6,13.26539822,358
1699612200,34288.6,34327.2,34237.2,34242.4,14.27035191,329
1699613100,34242.4,34405.2,34209.7,34405.2,57.89044764,373
1699614000,34405.2,34637.0,34405.2,34530.5,38.70856161,540
1699614900,34531.6,34618.2,34478.2,34616.5,22.07357957,393
1699615800,34618.7,34804.5,34614.3,34655.0,32.79213781,634
1699616700,34656.9,34794.7,34652.0,34746.9,25.70196237,379
1699617600,34747.0,34856.8,34539.9,34591.7,36.58933026,532
1699618500,34606.2,34722.9,34562.5,34644.3,37.09796014,415
1699619400,34632.8,34754.8,34629.3,34690.4,19.79538793,348
1699620300,34684.9,34851.8,34675.3,34837.8,48.56444836,388
1699621200,34842.8,34888.0,34778.3,34837.1,23.04815517,383
1699622100,34837.1,34868.9,34724.6,34791.3,26.50432954,599
1699623000,34791.3,34833.3,34726.7,34833.3,13.9967188,471
1699623900,34833.3,34876.9,34571.3,34610.4,42.65125221,600
1699624800,34614.8,34724.6,34514.6,34595.7,17.67950103,426
1699625700,34598.9,34712.2,34573.0,34667.8,16.83440277,343
1699626600,34667.9,34811.8,34597.1,34799.9,27.33399714,421
1699627500,34799.9,34812.7,34711.4,34750.2,28.75803093,369
1699628400,34750.2,34867.9,34747.8,34843.6,36.43073069,518
1699629300,34847.8,34857.9,34734.2,34748.0,17.57554554,402
1699630200,34748.0,34815.9,34659.7,34659.7,11.09137296,343
1699631100,34659.7,34813.9,34659.6,34784.6,6.72965588,318
1699632000,34787.5,35049.4,34787.5,34951.0,39.50500068,674
1699632900,34951.0,35117.6,34918.8,35115.5,27.28809855,439
1699633800,35112.7,35136.2,35010.6,35043.3,36.20644283,457
1699634700,35047.7,35090.2,34993.6,35075.1,18.42850738,358
1699635600,35075.1,35101.9,35003.1,35015.8,27.99149569,282
1699636500,35010.2,35059.3,34969.1,34969.1,18.70011369,332
1699637400,34969.3,34997.1,34839.8,34877.7,26.21215355,387
1699638300,34877.7,34906.0,34831.1,34869.2,16.33780814,318
1699639200,34868.4,34966.9,34854.3,34866.4,15.63587882,310
1699640100,34865.0,34904.0,34821.5,34904.0,5.75210855,292
1699641000,34907.0,34947.5,34864.1,34936.1,19.92393879,288
1699641900,34931.7,34931.7,34894.0,34909.3,8.27610154,208
1699642800,34911.9,35030.3,34901.0,35019.1,13.7470454,317
1699643700,35015.1,35061.6,34955.3,34979.1,28.69283719,294
1699644600,34978.5,34978.5,34920.7,34936.0,7.83866395,225
1699645500,34936.0,34985.5,34884.7,34903.6,12.67536094,254
1699646400,34903.3,34913.3,34788.9,34815.0,17.49201517,296
1699647300,34811.6,34813.9,34744.4,34795.3,6.40616144,213
1699648200,34793.0,34861.1,34791.4,34853.1,15.72490204,211
1699649100,34853.0,34924.2,34849.6,34900.0,2.82032441,176
1699650000,34883.2,34974.1,34868.6,34970.4,3.78268019,206
1699650900,34977.3,35008.7,34943.9,34995.0,8.23531976,198
1699651800,34995.0,35027.9,34950.7,34998.1,3.7141456,164
1699652700,34993.2,34998.1,34919.9,34933.5,2.21348349,145
1699653600,34930.4,35001.0,34916.9,34968.6,5.54357327,168
1699654500,34969.0,34985.3,34922.9,34967.2,3.23027985,120
1699655400,34965.8,34980.0,34838.1,34838.2,3.61011287,168
1699656300,34838.1,35143.4,34817.3,35007.8,19.31103335,360
1699657200,35000.1,35079.0,34999.2,35074.9,6.51578364,149
1699658100,35083.8,35121.5,34950.6,34983.1,23.3662308,186
1699659000,34990.9,35013.3,34953.1,35004.9,3.30953052,92
1699659900,35005.3,35031.1,34938.4,34938.5,3.02593423,95
1699660800,34938.5,34989.5,34931.7,34954.1,7.99651066,132
1699661700,34959.7,35028.1,34928.3,35020.6,3.02464926,118
1699662600,35030.9,35030.9,34917.1,34917.7,3.82179799,124
1699663500,34917.8,34946.0,34884.7,34938.2,1.40946877,90
1699664400,34938.3,34954.4,34881.8,34887.1,0.91112356,139
1699665300,34884.7,34884.7,34740.6,34811.4,2.99606964,176
1699666200,34810.2,34827.1,34718.0,34826.5,8.8300922,144
1699667100,34825.4,34825.4,34681.7,34708.1,4.39137204,158
1699668000,34708.1,34767.3,34650.1,34679.8,4.47383965,155
1699668900,34678.7,34719.5,34580.1,34657.7,5.19033055,163
1699669800,34640.6,34725.8,34618.0,34706.2,0.23441868,68
1699670700,34712.3,34765.0,34708.5,34764.6,0.68239673,64
1699671600,34764.3,34765.1,34710.6,34744.8,0.29813339,78
1699672500,34743.2,34765.1,34715.7,34751.3,0.64630273,90
1699673400,34750.4,34770.0,34701.4,34767.6,0.47692448,76
1699674300,34762.6,34762.6,34703.2,34705.8,0.75309237,48
1699675200,34703.7,34741.8,34670.2,34728.0,1.26300986,145
1699676100,34728.1,34741.5,34600.2,34600.2,5.63581957,143
1699677000,34617.3,34725.0,34611.3,34706.5,0.94002496,71
1699677900,34703.3,34741.5,34700.2,34722.6,0.70680157,60
1699678800,34722.8,34753.9,34704.2,34753.9,0.58689162,87
1699679700,34753.9,34781.7,34730.5,34777.1,6.84967926,121
1699680600,34777.2,34788.8,34728.0,34731.0,1.67995109,162
1699681500,34731.1,34764.4,34728.3,34736.2,0.68525197,98
1699682400,34738.2,34750.0,34700.1,34700.2,1.73527409,239
1699683300,34700.2,34728.0,34675.1,34727.7,3.83440517,198
1699684200,34727.7,34788.8,34727.6,34780.1,0.98228484,195
1699685100,34780.1,34788.8,34733.6,34750.5,3.57933463,129
1699686000,34750.5,34767.1,34727.6,34727.7,2.11943026,166
1699686900,34727.7,34731.5,34694.5,34730.8,4.79345461,243
1699687800,34730.9,34762.0,34692.7,34692.8,4.38967896,315
1699688700,34692.8,34697.9,34627.1,34689.6,6.03859288,265
1699689600,34689.6,34719.8,34621.9,34647.0,6.44932566,203
1699690500,34643.2,34691.6,34634.0,34683.6,5.83086996,186
1699691400,34687.7,34701.8,34637.8,34645.8,6.29716346,181
1699692300,34645.7,34668.3,34631.6,34650.3,2.10079396,142
1699693200,34650.3,34662.7,34621.8,34646.4,5.92078474,195
1699694100,34646.4,34734.1,34646.3,34726.2,3.34102544,220
1699695000,34726.2,34726.2,34684.0,34709.3,1.73395803,138
1699695900,34709.2,34722.0,34679.2,34714.4,3.38378962,171
1699696800,34714.4,34715.0,34691.2,34696.2,1.59967066,167
1699697700,34694.5,34702.0,34652.5,34652.9,2.64116269,157
1699698600,34652.9,34680.9,34652.2,34675.2,28.71005532,194
1699699500,34675.3,34700.8,34654.0,34699.5,3.47207481,163
1699700400,34699.5,34699.5,34662.0,34662.4,5.95957559,191
1699701300,34662.4,34700.8,34620.5,34657.9,10.12167094,233
1699702200,34666.3,34709.0,34659.1,34704.5,2.14814073,177
1699703100,34704.6,34704.6,34669.5,34684.5,4.38350067,154
1699704000,34683.1,34688.9,34644.3,34688.7,6.54011453,232
1699704900,34688.8,34777.4,34688.7,34777.2,3.36164826,276
1699705800,34775.4,34775.4,34706.1,34734.4,1.70482992,131
1699706700,34738.3,34800.8,34738.3,34783.2,5.18655199,182
1699707600,34783.2,34803.9,34765.0,34777.7,2.15726655,141
1699708500,34782.0,34798.1,34750.1,34784.2,3.44244208,155
1699709400,34784.2,34875.9,34784.2,34838.2,2.68085362,200
1699710300,34835.5,34840.1,34800.4,34828.9,4.78086968,171
1699711200,34830.0,34884.4,34820.6,34860.4,11.04580453,601
1699712100,34860.4,34905.9,34829.5,34903.2,7.34955754,331
1699713000,34903.6,34909.9,34860.3,34906.7,6.82540319,348
1699713900,34910.0,34950.3,34896.8,34936.6,5.3986874,204
1699714800,34936.6,34936.6,34840.1,34877.5,4.07280135,225
1699715700,34877.6,34881.8,34824.0,34829.5,5.99126021,393
1699716600,34829.5,34841.2,34811.9,34824.8,3.62641296,277
1699717500,34829.9,34830.2,34719.4,34743.4,4.77009981,255
1699718400,34748.0,34829.4,34747.9,34811.0,8.89179113,183
1699719300,34812.0,34826.0,34786.1,34817.5,1.92568251,160
1699720200,34816.8,34862.6,34809.6,34852.5,1.8524121,167
1699721100,34847.9,34865.9,34824.9,34824.9,3.27015065,173
1699722000,34824.8,34824.9,34747.1,34754.9,4.87647825,240
1699722900,34754.9,34809.7,34723.9,34807.2,3.56543627,211
1699723800,34807.2,34809.7,34776.2,34795.1,5.92093046,179
1699724700,34801.8,34846.1,34788.0,34791.5,4.61268368,161
1699725600,34791.6,34819.4,34769.9,34784.2,2.33902811,166
1699726500,34780.2,34792.8,34767.5,34788.1,3.68515514,170
1699727400,34788.2,34821.6,34788.1,34817.2,2.84761329,166
1699728300,34817.2,34822.0,34800.6,34805.6,2.58725947,128
1699729200,34805.7,34805.7,34785.1,34785.1,2.78365802,143
1699730100,34785.1,34840.0,34768.1,34840.0,4.36894642,161
1699731000,34845.7,34846.0,34820.2,34830.1,1.8596632,170
1699731900,34830.1,34847.3,34830.0,34834.0,9.23268395,201
1699732800,34834.0,34834.0,34721.9,34745.7,12.99810513,203
1699733700,34755.6,34767.6,34728.4,34752.0,1.8699915,157
1699734600,34752.0,34755.3,34700.0,34749.3,2.81037976,148
1699735500,34749.3,34749.3,34661.6,34698.5,2.89716126,217
1699736400,34691.5,34734.3,34679.1,34713.3,2.36488305,168
1699737300,34713.3,34755.3,34693.8,34703.1,4.87454435,163
1699738200,34703.1,34707.9,34671.3,34707.8,2.70842021,129
1699739100,34708.0,34712.0,34619.7,34670.7,5.07667909,185
1699740000,34670.7,34679.7,34404.9,34497.4,31.7470949,653
1699740900,34505.8,34595.1,34490.0,34560.7,26.86716755,260
1699741800,34569.4,34596.2,34542.3,34596.0,3.16590827,148
1699742700,34595.3,34643.4,34550.6,34576.0,2.48447283,144
1699743600,34586.0,34591.5,34496.2,34496.2,3.03886988,180
1699744500,34496.2,34557.0,34488.0,34557.0,2.49435787,135
1699745400,34557.0,34647.7,34514.9,34636.0,3.0642737,163
1699746300,34644.6,34827.1,34633.6,34806.5,9.09022272,197
1699747200,34805.0,34846.8,34778.4,34797.2,5.08179187,190
1699748100,34797.3,34801.9,34688.3,34702.9,1.65909013,116
1699749000,34697.9,34724.1,34592.0,34606.0,6.23724513,195
1699749900,34617.8,34619.0,34435.8,34601.9,4.13257777,215
1699750800,34602.0,34614.0,34548.7,34565.4,1.13585682,132
1699751700,34561.9,34667.3,34554.8,34660.9,0.66429076,98
1699752600,34667.3,34686.3,34637.9,34672.3,4.18000399,103
1699753500,34673.4,34700.0,34660.0,34660.1,0.36315106,67
1699754400,34660.1,34661.6,34619.0,34661.6,0.9694168,123
1699755300,34655.4,34655.4,34587.3,34603.0,0.55070392,76
1699756200,34601.3,34627.6,34570.1,34627.6,0.97066224,79
1699757100,34622.3,34622.3,34575.6,34602.1,0.61137019,141
1699758000,34601.4,34625.5,34567.1,34625.5,0.8708283,69
1699758900,34622.3,34622.3,34583.6,34611.9,0.51717764,66
1699759800,34612.0,34654.0,34611.9,34652.8,0.45732528,56
1699760700,34652.8,34680.0,34639.4,34678.5,0.25373366,48
1699761600,34678.5,34696.9,34678.5,34680.8,0.76346121,94
1699762500,34680.1,34680.1,34640.4,34651.6,2.20643177,59
1699763400,34651.7,34651.7,34609.1,34629.0,1.24446926,65
1699764300,34629.1,34684.0,34629.1,34684.0,0.42143297,63
1699765200,34683.6,34683.6,34632.0,34639.9,3.12159774,65
1699766100,34639.9,34685.1,34639.9,34685.0,0.64702308,58
1699767000,34685.1,34719.9,34685.1,34714.0,1.08663081,72
1699767900,34714.0,34782.2,34714.0,34779.9,3.33367333,91
1699768800,34776.1,34778.8,34751.6,34777.3,1.45260155,197
1699769700,34777.3,34795.8,34758.2,34792.5,4.37969868,203
1699770600,34792.5,34814.8,34771.9,34772.6,6.02873983,171
1699771500,34776.1,34824.2,34774.7,34810.0,12.5143247,127
1699772400,34810.0,34835.5,34795.7,34808.9,1.48091919,204
1699773300,34806.1,34828.4,34794.1,34794.1,7.7537448,220
1699774200,34794.2,34837.9,34790.8,34835.5,1.13427964,170
1699775100,34835.6,34835.6,34788.9,34801.3,4.20482057,224
1699776000,34801.3,34803.0,34747.4,34772.4,4.57932974,259
1699776900,34774.2,34801.7,34737.9,34801.7,6.76461253,203
1699777800,34801.7,34801.9,34781.7,34791.2,2.85050604,153
1699778700,34791.2,34794.1,34766.2,34766.9,2.73779812,165
1699779600,34766.9,34786.1,34766.9,34773.2,7.93026471,223
1699780500,34777.8,34783.5,34749.4,34767.4,21.76298518,202
1699781400,34767.2,34779.0,34714.1,34724.4,3.80158264,193
1699782300,34724.4,34746.6,34714.2,34736.3,1.96965056,141
1699783200,34736.3,34754.0,34732.5,34735.5,4.90358416,237
1699784100,34738.3,34749.4,34711.2,34749.3,1.62472696,157
1699785000,34749.9,34800.0,34748.6,34785.2,3.68994724,233
1699785900,34785.2,34799.9,34756.1,34770.0,1.46818209,119
1699786800,34770.0,34786.0,34764.0,34779.0,2.06337202,167
1699787700,34779.0,34779.0,34775.5,34775.6,2.08026815,138
1699788600,34775.6,34775.6,34755.3,34769.0,1.65787626,163
1699789500,34769.0,34775.3,34742.0,34742.1,1.56166635,154
1699790400,34742.1,34760.4,34739.7,34759.4,1.55829587,156
1699791300,34759.4,34766.2,34659.9,34673.9,1.57611526,231
1699792200,34680.3,34703.0,34666.4,34686.0,3.51691226,172
1699793100,34686.1,34718.2,34684.6,34688.4,2.03046732,179
1699794000,34688.4,34718.0,34636.7,34718.0,5.06216092,252
1699794900,34718.1,34794.1,34718.1,34763.6,4.12453767,241
1699795800,34766.7,34789.8,34720.4,34725.0,1.13544617,148
1699796700,34725.1,34767.9,34721.5,34745.5,1.94210251,128
1699797600,34745.5,34786.6,34745.5,34775.2,1.34449837,120
1699798500,34783.7,34845.2,34783.6,34805.5,15.79453146,207
1699799400,34804.4,34804.4,34772.5,34796.7,2.79108811,162
1699800300,34796.8,34813.8,34778.7,34811.0,0.81750714,122
1699801200,34812.1,34881.0,34756.3,34756.3,4.31731956,206
1699802100,34756.3,34787.2,34745.9,34776.9,5.19690757,248
1699803000,34783.4,34873.0,34778.0,34865.1,2.8807657,184
1699803900,34865.1,34878.9,34822.5,34823.4,1.9236814,136
1699804800,34823.4,34849.7,34778.6,34784.2,5.16283134,172
1699805700,34780.7,34832.1,34776.1,34832.0,2.93883476,161
1699806600,34832.1,34832.1,34795.3,34801.2,8.34955991,192
1699807500,34801.1,34804.6,34776.0,34788.2,1.81821766,131
1699808400,34788.1,34788.1,34745.9,34779.2,3.26325849,176
1699809300,34779.3,34785.9,34773.6,34780.4,0.73099179,117
1699810200,34780.3,34784.0,34750.1,34767.7,2.52130124,194
1699811100,34767.6,34777.8,34733.2,34740.8,4.79051079,235
1699812000,34740.8,34740.8,34721.0,34727.1,8.96521068,160
1699812900,34729.0,34784.2,34723.0,34784.2,4.85469206,162
1699813800,34786.0,34853.0,34786.0,34815.2,8.72583723,215
1699814700,34815.2,34858.0,34804.1,34812.9,13.24992969,148
1699815600,34811.8,34823.0,34790.8,34800.9,5.57851547,163
1699816500,34800.9,34828.0,34784.8,34784.8,2.11545291,143
1699817400,34795.0,34796.0,34751.5,34751.5,5.11105066,177
1699818300,34751.6,34778.2,34751.6,34771.9,2.04257211,144
1699819200,34768.7,34782.5,34750.0,34782.4,4.10736035,161
1699820100,34782.5,34782.5,34758.0,34775.4,3.23192128,133
1699821000,34776.8,34799.9,34772.4,34799.8,1.72926513,137
1699821900,34799.9,34821.0,34795.0,34798.9,3.27965704,135
1699822800,34802.5,34832.7,34800.1,34828.5,3.77642141,165
1699823700,34828.5,34841.0,34822.5,34841.0,8.01292018,154
1699824600,34842.4,34855.0,34815.1,34855.0,3.68801619,140
1699825500,34855.0,34855.0,34830.2,34830.3,3.32596697,130
1699826400,34830.3,34836.0,34802.0,34828.9,10.6535518,166
1699827300,34829.0,34857.3,34802.1,34813.1,26.59128913,151
1699828200,34813.1,34813.1,34805.0,34805.0,3.95726361,210
1699829100,34805.1,34813.2,34805.0,34806.4,2.17428104,216
1699830000,34806.4,34843.0,34751.0,34751.1,14.46949908,261
1699830900,34758.5,34758.5,34601.8,34682.5,11.53229163,322
1699831800,34683.3,34687.7,34611.2,34649.4,6.30226391,261
1699832700,34649.5,34722.1,34645.5,34710.7,1.3847683,209
1699833600,34710.5,34746.6,34643.3,34746.5,1.51158728,273
1699834500,34746.6,34778.3,34635.6,34696.1,6.84217872,129
1699835400,34686.3,34788.2,34680.9,34784.0,5.77381778,127
1699836300,34784.0,34802.0,34735.2,34780.8,0.49413396,84
1699837200,34776.1,34856.0,34770.0,34852.0,7.04012217,162
1699838100,34857.3,35039.9,34853.5,34942.6,46.66710542,281
1699839000,34949.1,34961.8,34803.6,34901.3,3.77440882,142
1699839900,34907.7,34907.7,34843.1,34850.2,0.51040931,53
1699840800,34843.2,34858.7,34770.1,34804.0,0.56610578,120
1699841700,34804.0,34899.8,34804.0,34880.0,0.39612373,67
1699842600,34879.8,34900.0,34857.7,34857.7,1.20403857,65
